id,k,servidor,tempo_real_segundos,crossover_rate,mutation_rate,population_size,elitism_size,tournament_size,num_generations,estacoes,estacoes_ga,fitness,fitness_ga,seed,tempo_ag_segundos,tempo_refinamento_segundos,tempo_total_segundos,usou_local_search
30,27,2,1547.9884774684906,0.7,0.08,300,4,7,150,"['26267653', '-253321034#4', '-176173236', '132618567', '154874107', '26585615#1', '23537658#5', '-246082929#5', '7288377', '32635407#0', '-22542877#3', '-52437763', '-230030920', '144721699#5', '55027861#2', '34341840#0', '26686065', '-59472987#0', '133208666', '286785998#0', '-298334809#1', '24658277', '205620543', '-151969805#1', '-25845111#7', '-48791727#2', '-24148387#7']","['26267653', '-253321034#4', '-176173236', '132618567', '154874107', '26585615#1', '23537658#5', '-246082929#5', '7288377', '32635407#0', '-22542877#3', '-52437763', '-230030920', '144721699#5', '55027861#2', '34341840#0', '26686065', '-59472987#0', '133208666', '286785998#0', '-298334809#1', '24658277', '205620543', '-151969805#1', '-25845111#7', '-48791727#2', '-24148387#7']",207961789,207961789,42,1548.0,0.0,1548.0,False
31,27,2,2568.352380990982,0.7,0.08,300,4,7,250,"['5136152#1', '-253321034#4', '-176173236', '132618567', '154874107', '26585615#1', '23537658#5', '-246082929#5', '7288377', '32635407#0', '-22542877#3', '-52437763', '-230030920', '144721699#5', '55027861#2', '34341840#0', '26686066#1', '-59472987#0', '133208666', '24641237#0', '-298334809#1', '169050026#4', '81973201#0', '-40309090#2', '-25845111#7', '-48791727#2', '-24148387#7']","['5136152#1', '-253321034#4', '-176173236', '132618567', '154874107', '26585615#1', '23537658#5', '-246082929#5', '7288377', '32635407#0', '-22542877#3', '-52437763', '-230030920', '144721699#5', '55027861#2', '34341840#0', '26686066#1', '-59472987#0', '133208666', '24641237#0', '-298334809#1', '169050026#4', '81973201#0', '-40309090#2', '-25845111#7', '-48791727#2', '-24148387#7']",205625676,205625676,42,2568.4,0.0,2568.4,False
32,27,0,6791.274755239487,0.7,0.08,300,4,7,350,"['5136152#1', '-253321034#4', '-176173236', '132618567', '154874107', '26585615#1', '23510616#5', '-246082929#5', '7288377', '32635407#0', '-22542877#3', '-52437763', '-230030920', '144721699#5', '24879638#0', '35068071', '26686066#1', '-59472987#0', '133208666', '24641237#0', '-298334809#1', '169050026#4', '81973201#0', '24881545', '-25597347#1', '-48791727#2', '-24148387#7']","['5136152#1', '-253321034#4', '-176173236', '132618567', '154874107', '26585615#1', '23510616#5', '-246082929#5', '7288377', '32635407#0', '-22542877#3', '-52437763', '-230030920', '144721699#5', '24879638#0', '35068071', '26686066#1', '-59472987#0', '133208666', '24641237#0', '-298334809#1', '169050026#4', '81973201#0', '24881545', '-25597347#1', '-48791727#2', '-24148387#7']",204167366,204167366,42,6791.3,0.0,6791.3,False
33,27,2,1570.4534022808075,0.7,0.08,300,4,10,150,"['23916127#0', '-30853752', '-7990865#1', '32645481#0', '-173178294#1', '5057240#0', '-31951782#1', '49022703#1', '25154151#5', '23510614#0', '172497369#8', '-25631855#15', '23902294#0', '41421234#3', '55027861#2', '-22764994#0', '132618570', '-252020744#1', '334790291#1', '-4698787#6', '-5108406#0', '24658277', '30716559#0', '50316566#0', '31453523', '23860555#3', '-132545224#1']","['23916127#0', '-30853752', '-7990865#1', '32645481#0', '-173178294#1', '5057240#0', '-31951782#1', '49022703#1', '25154151#5', '23510614#0', '172497369#8', '-25631855#15', '23902294#0', '41421234#3', '55027861#2', '-22764994#0', '132618570', '-252020744#1', '334790291#1', '-4698787#6', '-5108406#0', '24658277', '30716559#0', '50316566#0', '31453523', '23860555#3', '-132545224#1']",208599636,208599636,42,1570.5,0.0,1570.5,False
34,27,3,2514.5399610996246,0.7,0.08,300,4,10,250,"['-322745499#2', '-30853752', '-7990865#1', '28246926#3', '-173178294#1', '5057240#0', '-31951782#1', '49022703#1', '25154151#5', '23510614#0', '-172047850#1', '24485514#0', '23902294#0', '41421234#3', '55027861#2', '-104279663#3', '-182284987#2', '-252020744#1', '334790291#1', '313965766', '-5108406#0', '24658277', '30716559#0', '50316566#0', '31453523', '23860555#3', '-132545224#1']","['-322745499#2', '-30853752', '-7990865#1', '28246926#3', '-173178294#1', '5057240#0', '-31951782#1', '49022703#1', '25154151#5', '23510614#0', '-172047850#1', '24485514#0', '23902294#0', '41421234#3', '55027861#2', '-104279663#3', '-182284987#2', '-252020744#1', '334790291#1', '313965766', '-5108406#0', '24658277', '30716559#0', '50316566#0', '31453523', '23860555#3', '-132545224#1']",204484648,204484648,42,2514.5,0.0,2514.5,False
35,27,2,3657.794191837311,0.7,0.08,300,4,10,350,"['160620557', '-30853752', '-7990865#1', '28246926#3', '-173178294#1', '5057240#0', '-31951782#1', '43791772#0', '25154151#5', '23510614#0', '-172047850#1', '37044245#0', '23902294#0', '41421234#3', '55027861#2', '-104279663#3', '-182284987#2', '-252020744#1', '334790291#1', '313965766', '-5108406#0', '24658277', '30716559#0', '50316566#0', '31453523', '164962474', '-132545224#1']","['160620557', '-30853752', '-7990865#1', '28246926#3', '-173178294#1', '5057240#0', '-31951782#1', '43791772#0', '25154151#5', '23510614#0', '-172047850#1', '37044245#0', '23902294#0', '41421234#3', '55027861#2', '-104279663#3', '-182284987#2', '-252020744#1', '334790291#1', '313965766', '-5108406#0', '24658277', '30716559#0', '50316566#0', '31453523', '164962474', '-132545224#1']",203491498,203491498,42,3657.8,0.0,3657.8,False
36,27,3,1506.696175813675,0.7,0.08,300,8,5,150,"['25153895#0', '18229361#3', '-180713693#1', '-51979306#8', '22917580', '26420160#1', '-31951782#1', '24581442#5', '41936115#0', '23510614#0', '8093949#6', '32470667#0', '172235966#1', '-19752515#9', '-8107285#3', '164874905', '23882278', '-61226122#0', '313965765#7', '-146779315#1', '151569676', '33829420#0', '-24659466#0', '-26268209', '24869730', '-103913282#3', '-36697823#9']","['25153895#0', '18229361#3', '-180713693#1', '-51979306#8', '22917580', '26420160#1', '-31951782#1', '24581442#5', '41936115#0', '23510614#0', '8093949#6', '32470667#0', '172235966#1', '-19752515#9', '-8107285#3', '164874905', '23882278', '-61226122#0', '313965765#7', '-146779315#1', '151569676', '33829420#0', '-24659466#0', '-26268209', '24869730', '-103913282#3', '-36697823#9']",212374243,212374243,42,1506.7,0.0,1506.7,False
37,27,0,4843.61105966568,0.7,0.08,300,8,5,250,"['25153895#0', '18229361#3', '-4003447#1', '-30733196#6', '133081985#0', '26420160#1', '-31951782#1', '24581442#5', '26188727', '23510614#0', '8093949#6', '32470667#0', '172235966#1', '-19752515#9', '-8107285#3', '164874905', '22392567', '-61226122#0', '313965765#7', '-146779315#1', '151569676', '33829420#0', '-24659466#0', '-26268209', '24869730', '-23751323', '-344351078#0']","['25153895#0', '18229361#3', '-4003447#1', '-30733196#6', '133081985#0', '26420160#1', '-31951782#1', '24581442#5', '26188727', '23510614#0', '8093949#6', '32470667#0', '172235966#1', '-19752515#9', '-8107285#3', '164874905', '22392567', '-61226122#0', '313965765#7', '-146779315#1', '151569676', '33829420#0', '-24659466#0', '-26268209', '24869730', '-23751323', '-344351078#0']",209489380,209489380,42,4843.6,0.0,4843.6,False
38,27,3,3521.2243039608,0.7,0.08,300,8,5,350,"['235638626#0', '18229361#3', '-4003447#1', '-30733196#6', '133081985#0', '-26420229#4', '-31951782#1', '24581442#5', '26188727', '23510614#0', '8093949#6', '32470667#0', '172235966#1', '132618525#9', '8107295#0', '67635210', '22392567', '-61226122#0', '313965765#7', '-146779315#1', '151569676', '33829420#0', '-24659466#0', '-26268209', '24869730', '273320179#0', '-344351078#0']","['235638626#0', '18229361#3', '-4003447#1', '-30733196#6', '133081985#0', '-26420229#4', '-31951782#1', '24581442#5', '26188727', '23510614#0', '8093949#6', '32470667#0', '172235966#1', '132618525#9', '8107295#0', '67635210', '22392567', '-61226122#0', '313965765#7', '-146779315#1', '151569676', '33829420#0', '-24659466#0', '-26268209', '24869730', '273320179#0', '-344351078#0']",207792826,207792826,42,3521.2,0.0,3521.2,False
39,27,2,1522.5809423923492,0.7,0.08,300,8,7,150,"['363529117', '23500005#7', '-176173236', '-28782755', '-132540025', '50848194#4', '-34852054#1', '141323170#0', '-309744810#1', '-5108550#0', '-22542877#3', '-26123427', '-246225846', '5811421#1', '55027861#2', '127476898#0', '26686065', '-59472987#0', '26191618', '10270660#7', '133400557#1', '24658277', '30716559#0', '-151969805#1', '137828123', '26119310#1', '-42949507#1']","['363529117', '23500005#7', '-176173236', '-28782755', '-132540025', '50848194#4', '-34852054#1', '141323170#0', '-309744810#1', '-5108550#0', '-22542877#3', '-26123427', '-246225846', '5811421#1', '55027861#2', '127476898#0', '26686065', '-59472987#0', '26191618', '10270660#7', '133400557#1', '24658277', '30716559#0', '-151969805#1', '137828123', '26119310#1', '-42949507#1']",211626301,211626301,42,1522.6,0.0,1522.6,False
40,27,0,4817.1916563510895,0.7,0.08,300,8,7,250,"['363529117', '23500005#7', '-176173236', '-28782755', '-45378376#19', '327082109#0', '-34852054#1', '141323170#0', '-309744810#1', '26267653', '-22542877#3', '-32851616#21', '-246225846', '-44652541#1', '55027861#2', '127476898#0', '-26686066#0', '-59472987#0', '200738037', '172563450', '4674496', '39827677#4', '81973201#0', '-151969805#1', '137828123', '31869125', '-42949507#1']","['363529117', '23500005#7', '-176173236', '-28782755', '-45378376#19', '327082109#0', '-34852054#1', '141323170#0', '-309744810#1', '26267653', '-22542877#3', '-32851616#21', '-246225846', '-44652541#1', '55027861#2', '127476898#0', '-26686066#0', '-59472987#0', '200738037', '172563450', '4674496', '39827677#4', '81973201#0', '-151969805#1', '137828123', '31869125', '-42949507#1']",206938670,206938670,42,4817.2,0.0,4817.2,False
41,27,0,6722.85079574585,0.7,0.08,300,8,7,350,"['34995988', '23500005#7', '-176173236', '-28782755', '-45378376#19', '327082109#0', '25511619#3', '51439729#6', '-309744810#1', '26267653', '-22542877#3', '-32851616#21', '-246225846', '-44652541#1', '55027861#2', '127476898#0', '-26686066#0', '247812630', '200738037', '172563450', '4674496', '39827677#4', '81973201#0', '8225140#5', '63128483#0', '31869125', '-42949507#1']","['34995988', '23500005#7', '-176173236', '-28782755', '-45378376#19', '327082109#0', '25511619#3', '51439729#6', '-309744810#1', '26267653', '-22542877#3', '-32851616#21', '-246225846', '-44652541#1', '55027861#2', '127476898#0', '-26686066#0', '247812630', '200738037', '172563450', '4674496', '39827677#4', '81973201#0', '8225140#5', '63128483#0', '31869125', '-42949507#1']",202991762,202991762,42,6722.8,0.0,6722.8,False
42,27,3,1479.0836079120636,0.7,0.08,300,8,10,150,"['53050510#6', '-30853753', '-41934245#0', '-30507662', '-37006108#5', '25457516', '50848194#0', '49022703#1', '73356200#2', '23510614#0', '31004022', '160601887#3', '23051381', '32041420#0', '24702917#0', '-32785853#2', '105177585#0', '210469123#1', '34174957#0', '5060121#7', '-25490016#14', '145733691#0', '-306384963', '-22917421#2', '-10059871#3', '107851678#1', '172509344']","['53050510#6', '-30853753', '-41934245#0', '-30507662', '-37006108#5', '25457516', '50848194#0', '49022703#1', '73356200#2', '23510614#0', '31004022', '160601887#3', '23051381', '32041420#0', '24702917#0', '-32785853#2', '105177585#0', '210469123#1', '34174957#0', '5060121#7', '-25490016#14', '145733691#0', '-306384963', '-22917421#2', '-10059871#3', '107851678#1', '172509344']",207567140,207567140,42,1479.1,0.0,1479.1,False
43,27,2,2545.479427576065,0.7,0.08,300,8,10,250,"['53050510#6', '-30853753', '-41934245#0', '-28246926#2', '38303529#0', '25457516', '50848194#0', '49022703#1', '73356200#2', '23510614#0', '361842023', '160601887#3', '23051381', '32041420#0', '24148387#0', '5145392', '105177585#0', '22894009', '-155556107#1', '5060121#7', '-172942747', '145733691#0', '-306384963', '293568982#0', '-10059871#3', '-210279667#6', '172509344']","['53050510#6', '-30853753', '-41934245#0', '-28246926#2', '38303529#0', '25457516', '50848194#0', '49022703#1', '73356200#2', '23510614#0', '361842023', '160601887#3', '23051381', '32041420#0', '24148387#0', '5145392', '105177585#0', '22894009', '-155556107#1', '5060121#7', '-172942747', '145733691#0', '-306384963', '293568982#0', '-10059871#3', '-210279667#6', '172509344']",203632709,203632709,42,2545.5,0.0,2545.5,False
44,27,2,3568.5191807746887,0.7,0.08,300,8,10,350,"['53050510#6', '-30853753', '-41934245#0', '-28246926#2', '38303529#0', '-23238606#6', '-160513538#5', '120439409#0', '73356200#2', '23510614#0', '361842023', '160601887#3', '23051381', '32041420#0', '24148387#0', '5145392', '-12702483#1', '-102826403', '-155556107#1', '5060121#7', '-172942747', '145733691#0', '-306384963', '-295518616#0', '-10059871#3', '-210279667#6', '172509344']","['53050510#6', '-30853753', '-41934245#0', '-28246926#2', '38303529#0', '-23238606#6', '-160513538#5', '120439409#0', '73356200#2', '23510614#0', '361842023', '160601887#3', '23051381', '32041420#0', '24148387#0', '5145392', '-12702483#1', '-102826403', '-155556107#1', '5060121#7', '-172942747', '145733691#0', '-306384963', '-295518616#0', '-10059871#3', '-210279667#6', '172509344']",202099958,202099958,42,3568.5,0.0,3568.5,False
45,27,2,1510.174950838089,0.7,0.08,300,12,5,150,"['-89149090#0', '344351078#0', '-8093940#2', '-51979306#8', '23500028#4', '-23270906', '-353069169#2', '49022703#1', '55740430', '97593798#1', '-25706666#0', '12703296#0', '172366355#3', '24373629#2', '-210042206', '148061010#0', '76566358#0', '191106476#0', '251676482', '28938218', '-132622429#4', '24166688#2', '-156720606#3', '28764033#1', '42473608', '26500579', '24689031']","['-89149090#0', '344351078#0', '-8093940#2', '-51979306#8', '23500028#4', '-23270906', '-353069169#2', '49022703#1', '55740430', '97593798#1', '-25706666#0', '12703296#0', '172366355#3', '24373629#2', '-210042206', '148061010#0', '76566358#0', '191106476#0', '251676482', '28938218', '-132622429#4', '24166688#2', '-156720606#3', '28764033#1', '42473608', '26500579', '24689031']",211521783,211521783,42,1510.2,0.0,1510.2,False
46,27,2,2534.282117843628,0.7,0.08,300,12,5,250,"['-146779358#1', '344351078#0', '-8093940#2', '-51979306#8', '23500028#4', '-23270906', '-353069169#2', '49022703#1', '55740430', '-32570431#2', '107190112', '12703296#0', '172366355#3', '286071175#0', '-210042206', '150643339#0', '32021879#10', '191106476#0', '251676482', '-84488623#2', '-132622429#4', '-85266391#4', '-156720606#3', '28764033#1', '42473608', '26500579', '24830409#0']","['-146779358#1', '344351078#0', '-8093940#2', '-51979306#8', '23500028#4', '-23270906', '-353069169#2', '49022703#1', '55740430', '-32570431#2', '107190112', '12703296#0', '172366355#3', '286071175#0', '-210042206', '150643339#0', '32021879#10', '191106476#0', '251676482', '-84488623#2', '-132622429#4', '-85266391#4', '-156720606#3', '28764033#1', '42473608', '26500579', '24830409#0']",207742803,207742803,42,2534.3,0.0,2534.3,False
47,27,2,3510.6019837856293,0.7,0.08,300,12,5,350,"['-150466973#5', '344351078#0', '-8093940#2', '30733196#0', '23500028#4', '-23270906', '-186623965#8', '49022703#1', '55740430', '-32570431#2', '53050510#2', '12703296#0', '172366355#3', '5136072#0', '-210042206', '150643339#0', '32021879#10', '-191106492#2', '32887133#0', '-84488623#2', '-132622429#4', '-85266391#4', '-156720606#3', '28764033#1', '42473608', '-26338400#2', '24830409#0']","['-150466973#5', '344351078#0', '-8093940#2', '30733196#0', '23500028#4', '-23270906', '-186623965#8', '49022703#1', '55740430', '-32570431#2', '53050510#2', '12703296#0', '172366355#3', '5136072#0', '-210042206', '150643339#0', '32021879#10', '-191106492#2', '32887133#0', '-84488623#2', '-132622429#4', '-85266391#4', '-156720606#3', '28764033#1', '42473608', '-26338400#2', '24830409#0']",204411957,204411957,42,3510.6,0.0,3510.6,False
48,27,3,1501.2048137187958,0.7,0.08,300,12,7,150,"['-5136067#8', '247812629#0', '198356552#0', '260774068', '26465812#6', '25457516', '155723662#0', '49022703#1', '28524091#2', '23510614#0', '8093083#0', '-165022490#1', '143542023#1', '4145974#1', '-24758363#1', '148061010#0', '105177585#1', '4674333#2', '-24453722#3', '-275185154#2', '-25490016#14', '24166688#2', '176716664#0', '24740045#1', '-10059871#3', '-145687066#5', '31634633#4']","['-5136067#8', '247812629#0', '198356552#0', '260774068', '26465812#6', '25457516', '155723662#0', '49022703#1', '28524091#2', '23510614#0', '8093083#0', '-165022490#1', '143542023#1', '4145974#1', '-24758363#1', '148061010#0', '105177585#1', '4674333#2', '-24453722#3', '-275185154#2', '-25490016#14', '24166688#2', '176716664#0', '24740045#1', '-10059871#3', '-145687066#5', '31634633#4']",209849160,209849160,42,1501.2,0.0,1501.2,False
49,27,3,2490.6856820583344,0.7,0.08,300,12,7,250,"['-5136067#8', '247812629#0', '198356552#0', '260774068', '26465812#6', '25457516', '155723662#0', '49022703#1', '26188727', '23510614#0', '8093083#0', '53050510#4', '143542023#1', '-310367458#2', '-24758363#1', '53028343#0', '105177585#1', '280985333', '256226570#0', '-24545230#3', '23494150#4', '24166688#2', '176716664#0', '24740045#1', '-10059871#3', '36714413#0', '-156426786#0']","['-5136067#8', '247812629#0', '198356552#0', '260774068', '26465812#6', '25457516', '155723662#0', '49022703#1', '26188727', '23510614#0', '8093083#0', '53050510#4', '143542023#1', '-310367458#2', '-24758363#1', '53028343#0', '105177585#1', '280985333', '256226570#0', '-24545230#3', '23494150#4', '24166688#2', '176716664#0', '24740045#1', '-10059871#3', '36714413#0', '-156426786#0']",205171102,205171102,42,2490.7,0.0,2490.7,False
50,27,3,3492.8883895874023,0.7,0.08,300,12,7,350,"['-5136067#8', '247812629#0', '198356552#0', '260774068', '26465812#6', '31978881#10', '155723662#0', '49022703#1', '26188727', '23510614#0', '25761340#4', '53050510#4', '143542023#1', '-310367458#2', '-24758363#1', '61733552#0', '105177585#1', '-27290012#2', '256226570#0', '24830586', '23494150#4', '-49276245#1', '176716664#0', '-6046109#2', '-10059871#3', '24466206#6', '-156426786#0']","['-5136067#8', '247812629#0', '198356552#0', '260774068', '26465812#6', '31978881#10', '155723662#0', '49022703#1', '26188727', '23510614#0', '25761340#4', '53050510#4', '143542023#1', '-310367458#2', '-24758363#1', '61733552#0', '105177585#1', '-27290012#2', '256226570#0', '24830586', '23494150#4', '-49276245#1', '176716664#0', '-6046109#2', '-10059871#3', '24466206#6', '-156426786#0']",202335532,202335532,42,3492.9,0.0,3492.9,False
51,27,2,1535.505160331726,0.7,0.08,300,12,10,150,"['23838221#0', '18229361#3', '155723636#0', '30507605#1', '-169394425#2', '-25472744#0', '27056135#0', '49022703#1', '-25139413#1', '207973144', '186645661#1', '160601887#3', '-4370961#7', '-187240665', '-334700588#7', '50316563', '230278234#1', '168408831#1', '24740747#0', '-26389264#6', '30716557#0', '156136701#3', '4662304#1', '-291431489', '26500575#1', '-150013426', '292436718#1']","['23838221#0', '18229361#3', '155723636#0', '30507605#1', '-169394425#2', '-25472744#0', '27056135#0', '49022703#1', '-25139413#1', '207973144', '186645661#1', '160601887#3', '-4370961#7', '-187240665', '-334700588#7', '50316563', '230278234#1', '168408831#1', '24740747#0', '-26389264#6', '30716557#0', '156136701#3', '4662304#1', '-291431489', '26500575#1', '-150013426', '292436718#1']",208218069,208218069,42,1535.5,0.0,1535.5,False
